Society,Year,T_Offset,sigma_V,mean_V
Saudi Arabia,1906,T+6,2.6457513110645903,6.25
Saudi Arabia,1960,T+60,2.4775780224127866,11.8125
Saudi Arabia,1961,T+61,2.4775780224127866,11.8125
Saudi Arabia,1962,T+62,2.441274550019196,10.4375
Saudi Arabia,1963,T+63,2.441274550019196,10.4375
Saudi Arabia,1964,T+64,1.791597451597715,12.3125
Saudi Arabia,1965,T+65,2.077730561385255,14.0625
Saudi Arabia,1966,T+66,2.077730561385255,14.0625
Saudi Arabia,1967,T+67,2.077730561385255,14.0625
Saudi Arabia,1968,T+68,2.077730561385255,14.0625
Saudi Arabia,1969,T+69,2.077730561385255,14.0625
Saudi Arabia,1907,T+7,2.6457513110645903,6.25
Saudi Arabia,1970,T+70,2.077730561385255,14.0625
Saudi Arabia,1971,T+71,2.077730561385255,14.0625
Saudi Arabia,1972,T+72,2.077730561385255,14.0625
Saudi Arabia,1973,T+73,2.2028796089275,14.3125
Saudi Arabia,1974,T+74,2.2028796089275,14.3125
Saudi Arabia,1975,T+75,2.186606960566988,14.1875
Saudi Arabia,1976,T+76,2.2028796089275,15.3125
Saudi Arabia,1977,T+77,2.2028796089275,15.3125
Saudi Arabia,1978,T+78,2.2028796089275,15.3125
Saudi Arabia,1979,T+79,2.8590395490194154,12.4375
Saudi Arabia,1908,T+8,2.6457513110645903,6.25
Saudi Arabia,1980,T+80,2.2028796089275,14.3125
Saudi Arabia,1981,T+81,2.2028796089275,14.3125
Saudi Arabia,1982,T+82,1.8015370421630843,14.0625
Saudi Arabia,1983,T+83,1.1475906437899737,13.5625
Saudi Arabia,1984,T+84,0.9977653603356423,13.3125
Saudi Arabia,1985,T+85,1.2799972098183876,12.1875
Saudi Arabia,1986,T+86,1.2799972098183876,12.1875
Saudi Arabia,1987,T+87,0.7039429765866793,12.8125
Saudi Arabia,1988,T+88,0.7039429765866793,12.8125
Saudi Arabia,1989,T+89,0.7288689868556625,13.0625
Saudi Arabia,1909,T+9,2.6457513110645903,6.25
Saudi Arabia,1990,T+90,0.9425459443140465,11.5625
Saudi Arabia,1991,T+91,0.9425459443140465,11.5625
Saudi Arabia,1992,T+92,0.9234059624177067,11.6875
Saudi Arabia,1993,T+93,1.208230701716948,11.5625
Saudi Arabia,1994,T+94,1.399936223037117,10.9375
Saudi Arabia,1995,T+95,1.399936223037117,10.9375
Saudi Arabia,1996,T+96,1.1933596033288303,11.6875
Saudi Arabia,1997,T+97,1.1630471062809844,11.1875
Saudi Arabia,1998,T+98,1.083562246877005,12.4375
Saudi Arabia,1999,T+99,1.083562246877005,12.4375
Singapore,1930,T+0,4.6092879834401455,9.9375
Singapore,1931,T+1,5.028490259085155,5.5
Singapore,1940,T+10,2.013348312779343,10.875
Singapore,1941,T+11,2.344255897782005,8.6875
Singapore,1942,T+12,1.4392458342578487,-3.75
Singapore,1943,T+13,4.6247586809630254,5.9375
Singapore,1944,T+14,4.727861945047525,2.8125
Singapore,1945,T+15,1.5526475085202969,-4.125
Singapore,1946,T+16,1.2817398889233118,3.0
Singapore,1947,T+17,0.7440238091428449,6.875
Singapore,1948,T+18,3.4121631178560534,7.0
Singapore,1949,T+19,2.7255405754769875,10.5
Singapore,1932,T+2,4.27617987059879,6.0
Singapore,1950,T+20,5.237229365663817,9.0
Singapore,1951,T+21,3.4323825544364954,13.6875
Singapore,1952,T+22,1.9628241315585488,11.6875
Singapore,1953,T+23,2.220038609702865,12.75
Singapore,1954,T+24,2.219032929646864,11.6875
Singapore,1955,T+25,3.793203508532446,8.5625
Singapore,1956,T+26,3.9279220242478625,8.5
Singapore,1957,T+27,3.1728479770884523,8.6875
Singapore,1958,T+28,3.0640484423623033,9.5625
Singapore,1959,T+29,2.65837624984017,9.6875
Singapore,1933,T+3,3.0560244950402007,7.875
Singapore,1960,T+30,2.583429337693823,11.4375
Singapore,1961,T+31,2.871504085716354,10.5625
Singapore,1962,T+32,2.3904572186687876,11.75
Singapore,1963,T+33,3.4115088827588966,8.6875
Singapore,1964,T+34,4.59376518462019,6.5625
Singapore,1965,T+35,4.079565803226753,6.75
Singapore,1966,T+36,3.5247846945391066,10.1875
Singapore,1967,T+37,3.1594529363709247,12.625
Singapore,1968,T+38,2.997022331772464,14.625
Singapore,1969,T+39,2.6177621304137952,15.1875
Singapore,1934,T+4,2.49284690951645,10.75
Singapore,1970,T+40,2.883914750077451,16.9375
Singapore,1971,T+41,3.184084304339767,15.6875
Singapore,1972,T+42,3.181980515339464,16.625
Singapore,1973,T+43,2.7115823003236637,13.8125
Singapore,1974,T+44,3.565083649589646,12.3125
Singapore,1975,T+45,2.2951812875799473,15.125
Singapore,1976,T+46,2.4458419526091326,16.125
Singapore,1977,T+47,2.7766565197322173,16.8125
Singapore,1978,T+48,2.8339460121886586,17.0625
Singapore,1979,T+49,3.13889766819955,16.1875
Singapore,1935,T+5,2.815771906346718,11.75
Singapore,1980,T+50,2.411838362269388,17.5625
Singapore,1981,T+51,2.699206232527312,18.0
Singapore,1982,T+52,2.187627547301936,18.25
Singapore,1983,T+53,1.8322507626258084,17.75
Singapore,1984,T+54,2.0000000000000004,17.0
Singapore,1985,T+55,3.4427719313699203,14.6875
Singapore,1986,T+56,2.871504085716354,15.9375
Singapore,1987,T+57,2.4631208426941393,16.8125
Singapore,1988,T+58,2.0777305613852546,18.9375
Singapore,1989,T+59,2.1702123003456206,19.8125
Singapore,1936,T+6,2.4266010914740095,11.0625
Singapore,1990,T+60,1.9456912102680337,19.75
Singapore,1991,T+61,1.885091888628093,19.625
Singapore,1992,T+62,2.0658792662827956,19.875
Singapore,1993,T+63,1.8310321055155123,20.1875
Singapore,1994,T+64,1.9809359259847714,19.8125
Singapore,1995,T+65,1.656965815666006,19.4375
Singapore,1996,T+66,1.6889874396894045,19.3125
Singapore,1997,T+67,2.8149790661490086,16.8125
Singapore,1998,T+68,3.849281008930666,14.9375
Singapore,1999,T+69,2.470360008466088,18.0625
Singapore,1937,T+7,2.833946012188658,12.0625
Singapore,2000,T+70,2.1453854132599512,20.0625
Singapore,2001,T+71,2.9999999999999996,16.25
Singapore,2002,T+72,2.248014997408031,18.125
Singapore,2003,T+73,4.026696625558687,15.5
Singapore,2004,T+74,2.1505813167606567,18.875
Singapore,2005,T+75,2.489262656175232,19.625
Singapore,2006,T+76,2.4192309876133304,19.6875
Singapore,2007,T+77,2.2903134532822604,20.0625
Singapore,2008,T+78,3.2341647188372193,16.4375
Singapore,2009,T+79,2.411838362269389,18.0625
Singapore,1938,T+8,2.731267366731318,13.0625
Singapore,2010,T+80,3.1784711059609414,18.0625
Singapore,2011,T+81,4.7240834333989365,15.0625
Singapore,2012,T+82,4.84353398135818,15.0625
Singapore,2013,T+83,4.77343841331532,13.75
Singapore,2014,T+84,3.4167392559071788,17.0625
Singapore,2015,T+85,3.251373336211726,19.25
Singapore,2016,T+86,2.750811568558321,17.6875
Singapore,2017,T+87,4.234214381508266,15.75
Singapore,2018,T+88,2.3745300286883833,17.3125
Singapore,2019,T+89,1.4865468134476731,18.3125
Singapore,1939,T+9,2.29906813420444,12.25
Singapore,2020,T+90,6.355186296021766,14.4375
Singapore,2021,T+91,5.344807226244393,15.1875
Singapore,2022,T+92,3.5456210417116734,17.5
Singapore,2023,T+93,3.5999751983272645,16.5625
Singapore,2024,T+94,2.051784937212336,19.6875
Singapore,2025,T+95,2.051784937212336,19.6875
South Africa,1900,T+0,4.703721930556695,3.875
South Africa,1901,T+1,3.5330076220046367,5.875
South Africa,1910,T+10,4.823676724538776,17.625
South Africa,2000,T+100,1.8504343119541267,13.8125
South Africa,2001,T+101,1.8504343119541267,13.8125
South Africa,2002,T+102,1.4500615750472703,14.9375
South Africa,2003,T+103,1.5754817857223413,15.625
South Africa,2004,T+104,1.5754817857223413,15.625
South Africa,2005,T+105,1.9260896730348327,15.3125
South Africa,2006,T+106,1.5583874449479589,13.75
South Africa,2007,T+107,2.186606960566987,10.6875
South Africa,2008,T+108,2.445841952609133,7.375
South Africa,2009,T+109,2.0873770280289223,9.25
South Africa,1911,T+11,4.823676724538776,17.625
South Africa,2010,T+110,0.8634441002668987,10.9375
South Africa,2011,T+111,0.8634441002668987,10.9375
South Africa,2012,T+112,2.1213203435596424,7.0
South Africa,2013,T+113,2.1213203435596424,7.0
South Africa,2014,T+114,1.2747548783981961,4.375
South Africa,2015,T+115,1.6461535252130732,1.6875
South Africa,2016,T+116,2.404423007708918,1.3125
South Africa,2017,T+117,2.404423007708918,1.3125
South Africa,2018,T+118,1.656965815666006,6.0625
South Africa,2019,T+119,2.6245747954940923,8.5625
South Africa,1912,T+12,4.823676724538776,17.625
South Africa,2020,T+120,3.945499244165976,5.1875
South Africa,2021,T+121,2.477578022412787,0.1875
South Africa,2022,T+122,1.9086270308410556,1.5
South Africa,2023,T+123,1.7060815589280267,-1.875
South Africa,2024,T+124,1.7060815589280267,-1.875
South Africa,2025,T+125,1.7060815589280267,-1.875
South Africa,1913,T+13,4.823676724538776,17.625
South Africa,1914,T+14,3.1160586368955623,10.8125
South Africa,1915,T+15,3.693623849670827,13.5
South Africa,1916,T+16,3.693623849670827,13.5
South Africa,1917,T+17,4.006690832666208,13.375
South Africa,1918,T+18,4.217311262607288,14.75
South Africa,1919,T+19,3.1784711059609414,11.9375
South Africa,1902,T+2,2.3717082451262845,10.875
South Africa,1920,T+20,3.2175578582876443,11.8125
South Africa,1921,T+21,2.833946012188658,9.9375
South Africa,1922,T+22,2.0,7.5
South Africa,1923,T+23,2.266802341877839,10.8125
South Africa,1924,T+24,3.184084304339767,13.8125
South Africa,1925,T+25,4.181165251116351,15.125
South Africa,1926,T+26,4.181165251116351,15.125
South Africa,1927,T+27,4.181165251116351,15.125
South Africa,1928,T+28,4.181165251116351,15.125
South Africa,1929,T+29,4.181165251116351,15.125
South Africa,1903,T+3,4.488079449258573,12.25
South Africa,1930,T+30,3.1103226750382578,9.5625
South Africa,1931,T+31,2.988071523335984,6.75
South Africa,1932,T+32,2.988071523335984,6.75
South Africa,1933,T+33,2.7702178872531205,11.4375
South Africa,1934,T+34,4.628618275777032,17.3125
South Africa,1935,T+35,4.628618275777032,17.3125
South Africa,1936,T+36,4.628618275777032,17.3125
South Africa,1937,T+37,4.628618275777032,17.3125
South Africa,1938,T+38,4.628618275777032,17.3125
South Africa,1939,T+39,4.0083617957607425,14.1875
South Africa,1904,T+4,4.464142854857069,12.5
South Africa,1940,T+40,4.12256421590807,14.6875
South Africa,1941,T+41,4.627171304989073,15.625
South Africa,1942,T+42,4.326001122779063,16.0
South Africa,1943,T+43,4.326001122779063,16.0
South Africa,1944,T+44,4.326001122779063,16.0
South Africa,1945,T+45,4.56256115418898,15.5625
South Africa,1946,T+46,4.079018614463883,10.8125
South Africa,1947,T+47,4.079018614463883,10.8125
South Africa,1948,T+48,5.017380506086531,11.0625
South Africa,1949,T+49,4.6975487528831765,11.6875
South Africa,1905,T+5,4.845837683738783,12.125
South Africa,1950,T+50,5.010257335848986,12.5625
South Africa,1951,T+51,5.010257335848986,12.5625
South Africa,1952,T+52,5.010257335848986,12.5625
South Africa,1953,T+53,5.010257335848986,12.5625
South Africa,1954,T+54,5.010257335848986,12.5625
South Africa,1955,T+55,4.869273193051651,11.8125
South Africa,1956,T+56,4.703721930556695,11.875
South Africa,1957,T+57,4.703721930556695,11.875
South Africa,1958,T+58,4.703721930556695,11.875
South Africa,1959,T+59,4.703721930556695,11.875
South Africa,1906,T+6,5.076204994172039,12.875
South Africa,1960,T+60,5.25042515285327,7.8125
South Africa,1961,T+61,6.391959234627741,12.0
South Africa,1962,T+62,6.610327417868843,13.625
South Africa,1963,T+63,6.610327417868843,13.625
South Africa,1964,T+64,6.923046397979103,14.75
South Africa,1965,T+65,6.988510979764267,15.125
South Africa,1966,T+66,7.250307875236353,16.3125
South Africa,1967,T+67,7.250307875236353,16.3125
South Africa,1968,T+68,7.250307875236353,16.3125
South Africa,1969,T+69,7.250307875236353,16.3125
South Africa,1907,T+7,4.382901028835972,15.1875
South Africa,1970,T+70,7.250307875236353,16.3125
South Africa,1971,T+71,4.746709386511881,13.5625
South Africa,1972,T+72,4.746709386511881,13.5625
South Africa,1973,T+73,3.988823671925633,11.125
South Africa,1974,T+74,3.652298689084138,10.625
South Africa,1975,T+75,3.7553533217832604,10.5625
South Africa,1976,T+76,3.8724069665113596,6.8125
South Africa,1977,T+77,4.079018614463883,10.8125
South Africa,1978,T+78,4.079018614463883,10.8125
South Africa,1979,T+79,4.079018614463883,10.8125
South Africa,1908,T+8,4.1726148019814016,15.875
South Africa,1980,T+80,4.079018614463883,10.8125
South Africa,1981,T+81,4.079018614463883,10.8125
South Africa,1982,T+82,4.079018614463883,10.8125
South Africa,1983,T+83,4.079018614463883,10.8125
South Africa,1984,T+84,2.9760952365713798,8.0
South Africa,1985,T+85,3.512731944553372,5.875
South Africa,1986,T+86,3.512731944553372,5.875
South Africa,1987,T+87,3.512731944553372,5.875
South Africa,1988,T+88,3.161571715822008,8.3125
South Africa,1989,T+89,1.7268882005337975,9.625
South Africa,1909,T+9,4.539017357471612,17.5625
South Africa,1990,T+90,3.654742515847438,9.0
South Africa,1991,T+91,4.275657844121768,6.1875
South Africa,1992,T+92,5.2423413525964575,6.875
South Africa,1993,T+93,4.307385683749649,11.375
South Africa,1994,T+94,2.2270656543019625,17.5625
South Africa,1995,T+95,2.0604697799981717,17.4375
South Africa,1996,T+96,2.0604697799981717,17.4375
South Africa,1997,T+97,2.0604697799981717,17.4375
South Africa,1998,T+98,2.0604697799981717,17.4375
South Africa,1999,T+99,1.8504343119541267,13.8125
Sweden,1900,T+0,2.97534511803733,14.6875
Sweden,1901,T+1,2.9640705601780617,15.0
Sweden,1910,T+10,2.178425053630653,16.0625
Sweden,2000,T+100,2.8284271247461903,18.0
Sweden,2001,T+101,2.672612419124244,16.5
Sweden,2002,T+102,2.850438562747844,17.125
Sweden,2003,T+103,2.5877458475338284,17.875
Sweden,2004,T+104,3.4641016151377544,19.0
Sweden,2005,T+105,3.833592123769634,19.875
Sweden,2006,T+106,3.9910614413425693,20.25
Sweden,2007,T+107,3.720119045714225,18.125
Sweden,2008,T+108,4.172614801981401,16.625
Sweden,2009,T+109,4.503966505838413,18.0
Sweden,1911,T+11,2.178425053630653,16.0625
Sweden,2010,T+110,4.983902658989812,17.625
Sweden,2011,T+111,5.18238775634773,17.5
Sweden,2012,T+112,5.330170192940773,17.125
Sweden,2013,T+113,5.444525428617002,16.75
Sweden,2014,T+114,5.311712126450916,13.75
Sweden,2015,T+115,4.68851179556401,16.375
Sweden,2016,T+116,4.367084676466507,17.25
Sweden,2017,T+117,5.926634795564849,16.375
Sweden,2018,T+118,4.898979485566357,17.0
Sweden,2019,T+119,2.7774602993176543,15.5
Sweden,1912,T+12,2.3518609652783478,16.5625
Sweden,2020,T+120,2.799872446074234,16.875
Sweden,2021,T+121,4.48608961123159,16.125
Sweden,2022,T+122,3.681517544243329,17.875
Sweden,2023,T+123,3.0237157840738176,18.5
Sweden,2024,T+124,2.7483761439387133,19.125
Sweden,1913,T+13,2.3518609652783478,16.5625
Sweden,1914,T+14,2.9391142980739717,14.3125
Sweden,1915,T+15,3.858548024470197,14.0625
Sweden,1916,T+16,5.076204994172038,13.375
Sweden,1917,T+17,6.170204905141204,9.5
Sweden,1918,T+18,4.358386824765066,10.3125
Sweden,1919,T+19,2.9368350311176825,13.625
Sweden,1902,T+2,3.6936238496708276,14.5
Sweden,1920,T+20,2.117107190754133,15.375
Sweden,1921,T+21,1.8126539343499313,17.25
Sweden,1922,T+22,2.5773740789526736,16.0
Sweden,1923,T+23,2.5773740789526736,16.0
Sweden,1924,T+24,2.6288237456539925,16.125
Sweden,1925,T+25,2.76457178290909,16.0
Sweden,1926,T+26,3.3481071411428025,16.3125
Sweden,1927,T+27,3.3481071411428025,16.3125
Sweden,1928,T+28,2.852786857993926,16.8125
Sweden,1929,T+29,2.757295517609342,17.0625
Sweden,1903,T+3,3.1847852585154217,15.25
Sweden,1930,T+30,2.92083036138698,16.5625
Sweden,1931,T+31,3.853917302100367,14.1875
Sweden,1932,T+32,5.618845839799182,12.0
Sweden,1933,T+33,3.474396144861517,15.0
Sweden,1934,T+34,2.2360679774997894,16.75
Sweden,1935,T+35,1.827371257923719,17.125
Sweden,1936,T+36,1.9272482233188628,17.75
Sweden,1937,T+37,1.916796061884817,18.5625
Sweden,1938,T+38,0.9258200997725521,19.25
Sweden,1939,T+39,2.8777161083053344,17.8125
Sweden,1904,T+4,3.420004177106889,15.625
Sweden,1940,T+40,5.499594140869462,15.5625
Sweden,1941,T+41,4.847219379632587,15.6875
Sweden,1942,T+42,4.105201404490232,16.8125
Sweden,1943,T+43,3.881618771300742,18.6875
Sweden,1944,T+44,1.7878558586834035,17.375
Sweden,1945,T+45,1.0264362759428507,18.875
Sweden,1946,T+46,1.6889874396894051,18.8125
Sweden,1947,T+47,1.2535663410560174,19.75
Sweden,1948,T+48,1.4623244705409455,20.6875
Sweden,1949,T+49,1.529472364668847,21.625
Sweden,1905,T+5,4.131758532565592,14.75
Sweden,1950,T+50,1.529472364668847,21.625
Sweden,1951,T+51,1.3076014027873437,21.8125
Sweden,1952,T+52,1.3076014027873437,21.8125
Sweden,1953,T+53,1.3076014027873437,21.8125
Sweden,1954,T+54,1.3076014027873437,21.8125
Sweden,1955,T+55,1.4376940862764531,21.6875
Sweden,1956,T+56,1.7204131563585032,21.4375
Sweden,1957,T+57,1.4126343172547222,21.8125
Sweden,1958,T+58,1.2659694196261504,21.9375
Sweden,1959,T+59,1.19335960332883,22.1875
Sweden,1906,T+6,2.520452056958944,16.3125
Sweden,1960,T+60,1.19335960332883,22.1875
Sweden,1961,T+61,1.187734939165421,22.375
Sweden,1962,T+62,1.187734939165421,22.375
Sweden,1963,T+63,1.187734939165421,22.375
Sweden,1964,T+64,1.187734939165421,22.375
Sweden,1965,T+65,1.3024701806293189,21.375
Sweden,1966,T+66,1.9272482233188628,20.5
Sweden,1967,T+67,2.6152028055746865,19.625
Sweden,1968,T+68,2.6152028055746865,19.625
Sweden,1969,T+69,3.2923070504261465,17.625
Sweden,1907,T+7,2.5626088827041644,16.8125
Sweden,1970,T+70,3.1622776601683795,17.5
Sweden,1971,T+71,2.6186146828319083,18.0
Sweden,1972,T+72,4.4077853201547175,15.0
Sweden,1973,T+73,3.5456210417116734,15.5
Sweden,1974,T+74,4.035556254807296,14.5
Sweden,1975,T+75,4.257346591481601,13.875
Sweden,1976,T+76,5.540435774506241,12.125
Sweden,1977,T+77,4.657942525560891,13.375
Sweden,1978,T+78,5.606119105813881,12.0
Sweden,1979,T+79,4.590362575159894,13.25
Sweden,1908,T+8,3.3051637089344212,16.3125
Sweden,1980,T+80,3.770183777256185,12.75
Sweden,1981,T+81,2.3145502494313788,15.25
Sweden,1982,T+82,1.9594095320493143,16.125
Sweden,1983,T+83,1.642080561796093,17.125
Sweden,1984,T+84,1.642080561796093,17.875
Sweden,1985,T+85,5.007137762377681,15.25
Sweden,1986,T+86,3.116774889895918,16.5
Sweden,1987,T+87,2.0658792662827956,17.375
Sweden,1988,T+88,2.133909892327094,17.375
Sweden,1989,T+89,4.405759217854998,12.375
Sweden,1909,T+9,5.873290024703847,10.3125
Sweden,1990,T+90,6.273527146441853,9.75
Sweden,1991,T+91,7.327784697398564,8.375
Sweden,1992,T+92,5.2355242608275905,11.625
Sweden,1993,T+93,3.058944729337694,15.25
Sweden,1994,T+94,2.3299294900428698,17.5
Sweden,1995,T+95,2.1380899352993947,18.5
Sweden,1996,T+96,2.615202805574687,19.375
Sweden,1997,T+97,3.0705978943149534,20.0
Sweden,1998,T+98,3.0705978943149534,20.0
Sweden,1999,T+99,2.7222627143085,19.375
Syria,1900,T+0,2.8030595529069404,5.75
Syria,1901,T+1,2.8030595529069404,5.75
Syria,1910,T+10,2.470360008466088,3.5625
Syria,2000,T+100,1.0999188281738923,-2.6875
Syria,2001,T+101,1.0999188281738923,-2.6875
Syria,2002,T+102,1.6132819255878905,-4.9375
Syria,2003,T+103,1.6132819255878905,-4.9375
Syria,2004,T+104,1.6132819255878905,-4.9375
Syria,2005,T+105,1.6132819255878905,-4.9375
Syria,2006,T+106,1.6132819255878905,-4.9375
Syria,2007,T+107,1.6132819255878905,-4.9375
Syria,2008,T+108,1.6132819255878905,-4.9375
Syria,2009,T+109,1.6132819255878905,-4.9375
Syria,1911,T+11,2.470360008466088,3.5625
Syria,2010,T+110,1.6132819255878905,-4.9375
Syria,2011,T+111,1.6132819255878905,-4.9375
Syria,1912,T+12,2.470360008466088,3.5625
Syria,1913,T+13,2.470360008466088,3.5625
Syria,1914,T+14,2.470360008466088,3.5625
Syria,1915,T+15,2.7091116097875543,0.875
Syria,1916,T+16,2.0,3.75
Syria,1917,T+17,1.6475089420958282,4.75
Syria,1918,T+18,1.6475089420958282,4.75
Syria,1919,T+19,1.6475089420958282,4.75
Syria,1902,T+2,2.8030595529069404,5.75
Syria,1920,T+20,1.6475089420958282,4.75
Syria,1921,T+21,1.6475089420958282,4.75
Syria,1922,T+22,1.6475089420958282,4.75
Syria,1923,T+23,1.6475089420958282,4.75
Syria,1924,T+24,1.6475089420958282,4.75
Syria,1925,T+25,1.4330287605527772,5.625
Syria,1926,T+26,1.4330287605527772,5.625
Syria,1927,T+27,1.4330287605527772,5.625
Syria,1928,T+28,1.6475089420958282,4.75
Syria,1929,T+29,1.6475089420958282,4.75
Syria,1903,T+3,2.8030595529069404,5.75
Syria,1930,T+30,1.6475089420958282,4.75
Syria,1931,T+31,1.4330287605527772,5.625
Syria,1932,T+32,1.4330287605527772,5.625
Syria,1933,T+33,1.66904592079256,4.5
Syria,1934,T+34,2.0830952244882406,3.375
Syria,1935,T+35,2.32992949004287,1.75
Syria,1936,T+36,2.052872551885702,1.5
Syria,1937,T+37,2.939873661036668,0.0
Syria,1938,T+38,2.248014997408031,1.625
Syria,1939,T+39,2.2360679774997894,1.75
Syria,1904,T+4,2.8030595529069404,5.75
Syria,1940,T+40,2.2360679774997894,1.75
Syria,1941,T+41,2.2360679774997894,1.75
Syria,1942,T+42,2.2360679774997894,2.75
Syria,1943,T+43,2.2360679774997894,2.75
Syria,1944,T+44,2.5213375135318272,2.0
Syria,1945,T+45,2.5773740789526736,1.5
Syria,1946,T+46,2.2795676281761352,-1.125
Syria,1947,T+47,2.2795676281761352,-1.125
Syria,1948,T+48,2.2795676281761352,-1.125
Syria,1949,T+49,1.6690459207925603,1.0
Syria,1905,T+5,2.8030595529069404,5.75
Syria,1950,T+50,1.620185174601965,1.125
Syria,1951,T+51,2.3717082451262845,-0.375
Syria,1952,T+52,2.3717082451262845,-0.375
Syria,1953,T+53,2.3717082451262845,-0.375
Syria,1954,T+54,2.3717082451262845,-0.375
Syria,1955,T+55,1.9775525999867323,-1.375
Syria,1956,T+56,2.3717082451262845,-0.375
Syria,1957,T+57,2.3717082451262845,-0.375
Syria,1958,T+58,2.3717082451262845,-0.375
Syria,1959,T+59,3.148128695862716,0.375
Syria,1906,T+6,2.8030595529069404,5.75
Syria,1960,T+60,3.148128695862716,0.375
Syria,1961,T+61,2.9999999999999996,0.25
Syria,1962,T+62,3.148128695862716,0.375
Syria,1963,T+63,2.9999999999999996,0.25
Syria,1964,T+64,2.83788150361699,0.125
Syria,1965,T+65,2.83788150361699,0.125
Syria,1966,T+66,1.927248223318863,-0.75
Syria,1967,T+67,2.0133483127793435,-0.875
Syria,1968,T+68,2.0133483127793435,-0.875
Syria,1969,T+69,2.1712405933672376,-1.75
Syria,1907,T+7,2.8030595529069404,5.75
Syria,1970,T+70,2.0133483127793435,0.125
Syria,1971,T+71,1.9820624179302297,1.0
Syria,1972,T+72,1.6636878141217308,1.875
Syria,1973,T+73,1.6636878141217308,2.875
Syria,1974,T+74,1.6636878141217308,2.875
Syria,1975,T+75,1.6035674514745464,2.75
Syria,1976,T+76,1.6035674514745464,2.75
Syria,1977,T+77,1.6035674514745464,2.75
Syria,1978,T+78,1.6035674514745464,2.75
Syria,1979,T+79,1.6035674514745464,2.75
Syria,1908,T+8,2.6958963523950885,5.875
Syria,1980,T+80,1.6035674514745464,2.75
Syria,1981,T+81,1.6035674514745464,2.75
Syria,1982,T+82,1.6035674514745464,2.75
Syria,1983,T+83,1.6636878141217308,2.875
Syria,1984,T+84,1.6035674514745464,2.75
Syria,1985,T+85,1.6035674514745464,2.75
Syria,1986,T+86,1.6035674514745464,2.75
Syria,1987,T+87,1.9039432764659772,1.625
Syria,1988,T+88,1.9039432764659772,1.625
Syria,1989,T+89,1.9039432764659772,1.625
Syria,1909,T+9,2.6958963523950885,5.875
Syria,1990,T+90,1.9039432764659772,0.625
Syria,1991,T+91,1.9039432764659772,0.625
Syria,1992,T+92,1.9039432764659772,0.625
Syria,1993,T+93,1.9039432764659772,0.625
Syria,1994,T+94,1.9039432764659772,0.625
Syria,1995,T+95,1.9039432764659772,0.625
Syria,1996,T+96,2.1044171232366047,1.25
Syria,1997,T+97,2.1044171232366047,1.25
Syria,1998,T+98,1.1160357137142674,-1.5625
Syria,1999,T+99,1.099918828173892,-5.6875
Thailand,1900,T+0,2.034304022790806,11.8125
Thailand,1901,T+1,2.034304022790806,11.8125
Thailand,1910,T+10,2.034304022790806,11.8125
Thailand,2000,T+100,0.17677669529663675,12.9375
Thailand,2001,T+101,0.17677669529663675,12.9375
Thailand,2002,T+102,0.17677669529663675,12.9375
Thailand,2003,T+103,0.17677669529663675,12.9375
Thailand,2004,T+104,0.17677669529663675,12.9375
Thailand,2005,T+105,0.17677669529663675,12.9375
Thailand,2006,T+106,0.17677669529663675,12.9375
Thailand,2007,T+107,0.17677669529663675,12.9375
Thailand,2008,T+108,0.17677669529663675,12.9375
Thailand,2009,T+109,0.17677669529663675,12.9375
Thailand,1911,T+11,2.034304022790806,11.8125
Thailand,2010,T+110,0.17677669529663675,12.9375
Thailand,2011,T+111,0.17677669529663675,12.9375
Thailand,2012,T+112,0.17677669529663675,12.9375
Thailand,2013,T+113,0.17677669529663675,12.9375
Thailand,2014,T+114,0.17677669529663675,12.9375
Thailand,2015,T+115,0.17677669529663675,12.9375
Thailand,2016,T+116,0.17677669529663675,12.9375
Thailand,2017,T+117,0.17677669529663675,12.9375
Thailand,2018,T+118,0.17677669529663675,12.9375
Thailand,2019,T+119,0.17677669529663675,12.9375
Thailand,1912,T+12,2.034304022790806,11.8125
Thailand,2020,T+120,0.17677669529663675,12.9375
Thailand,2021,T+121,0.17677669529663675,12.9375
Thailand,2022,T+122,0.17677669529663675,12.9375
Thailand,2023,T+123,0.17677669529663675,12.9375
Thailand,1913,T+13,2.034304022790806,11.8125
Thailand,1914,T+14,2.034304022790806,11.8125
Thailand,1915,T+15,2.034304022790806,11.8125
Thailand,1916,T+16,2.034304022790806,11.8125
Thailand,1917,T+17,2.034304022790806,11.8125
Thailand,1918,T+18,2.034304022790806,11.8125
Thailand,1919,T+19,2.034304022790806,11.8125
Thailand,1902,T+2,2.034304022790806,11.8125
Thailand,1920,T+20,2.034304022790806,11.8125
Thailand,1921,T+21,2.034304022790806,11.8125
Thailand,1922,T+22,2.034304022790806,11.8125
Thailand,1923,T+23,2.034304022790806,11.8125
Thailand,1924,T+24,2.034304022790806,11.8125
Thailand,1925,T+25,2.034304022790806,11.8125
Thailand,1926,T+26,2.034304022790806,11.8125
Thailand,1927,T+27,2.034304022790806,11.8125
Thailand,1928,T+28,2.034304022790806,11.8125
Thailand,1929,T+29,2.034304022790806,11.8125
Thailand,1903,T+3,2.034304022790806,11.8125
Thailand,1930,T+30,1.8407587721216643,11.5625
Thailand,1931,T+31,1.8407587721216643,11.5625
Thailand,1932,T+32,1.099918828173892,9.3125
Thailand,1933,T+33,0.17677669529663675,8.9375
